keyword,program_name,faculty,university,program_type,tuition_fee,url,scrape_time
วิศวกรรม คอมพิวเตอร์,วศ.บ.วิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ กรุงเทพฯ,ภาษาไทย ปกติ,"25,000 ต่อภาคเรียน",https://course.mytcas.com/programs/10150101300501A,2025-07-28 02:42:36
วิศวกรรม คอมพิวเตอร์,วศ.บ.เทคโนโลยีวิศวกรรมอิเล็กทรอนิกส์ สาขาวิชาคอมพิวเตอร์ (ภาษาไทย ปกติ),วิทยาลัยเทคโนโลยีอุตสาหกรรม > วิศวกรรมอิเล็กทรอนิกส์,มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ กรุงเทพฯ,ภาษาไทย ปกติ,"25,000 ต่อภาคเรียน",https://course.mytcas.com/programs/10150103303401A?major=B,2025-07-28 02:42:41
วิศวกรรม คอมพิวเตอร์,วศ.บ.เทคโนโลยีวิศวกรรมอิเล็กทรอนิกส์ สาขาวิชาคอมพิวเตอร์ (ภาษาไทย พิเศษ),วิทยาลัยเทคโนโลยีอุตสาหกรรม > วิศวกรรมอิเล็กทรอนิกส์,มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ กรุงเทพฯ,ภาษาไทย พิเศษ,"30,000 ต่อภาคเรียน",https://course.mytcas.com/programs/10150103303401B?major=B,2025-07-28 02:42:45
วิศวกรรม คอมพิวเตอร์,วศ.บ. วิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง ลาดกระบัง,ภาษาไทย ปกติ,"25,000 ต่อภาคการศึกษา",https://course.mytcas.com/programs/10160101300501A,2025-07-28 02:42:50
วิศวกรรม คอมพิวเตอร์,วศ.บ. วิศวกรรมคอมพิวเตอร์ (หลักสูตรนานาชาติ),คณะวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง ลาดกระบัง,นานาชาติ,"90,000 ต่อภาคการศึกษา",https://course.mytcas.com/programs/10160101300503E,2025-07-28 02:42:54
วิศวกรรม คอมพิวเตอร์,วศ.บ. วิศวกรรมคอมพิวเตอร์และความปลอดภัยไซเบอร์ (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง ลาดกระบัง,ภาษาไทย ปกติ,"50,000 ต่อภาคการศึกษา",https://course.mytcas.com/programs/10160101300504A,2025-07-28 02:42:58
วิศวกรรม คอมพิวเตอร์,วศ.บ. วิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),วิทยาเขตชุมพรเขตรอุดมศักดิ์ จังหวัดชุมพร > วิศวกรรมคอมพิวเตอร์,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง ชุมพรเขตรอุดมศักดิ์ จังหวัดชุมพร,ภาษาไทย ปกติ,"20,000 บาท ต่อภาคการศึกษา",https://course.mytcas.com/programs/10160220300501A,2025-07-28 02:43:03
วิศวกรรม คอมพิวเตอร์,"กลุ่มวิศวกรรมศาสตร์ (ประกอบด้วยสาขาวิชาวิศวกรรมการผลิตอัตโนมัติและหุ่นยนต์, วิศวกรรมเกษตรและอาหาร, วิศวกรรมคอมพิวเตอร์, วิศวกรรมเคมี, วิศวกรรมเครื่องกล, วิศวกรรมปิโตรเลียมและเทคโนโลยีธรณี, วิศวกรรมไฟฟ้า, วิศวกรรมโทรคมนาคม, วิศวกรรมยานยนต์,วิศวกรรมโยธา, วิศวกรรมขนส่งและโลจิสติส์, วิศวกรรมเซรามิก, วิศวกรรมพอลิเมอร์, วิศวกรรมโลหการ, วิศวกรรมสิ่งแวดล้อม, วิศวกรรมธรณี, วิศวกรรมอากาศยาน, วิศวกรรมอิเล็กทรอนิกส์, วิศวกรรมอุตสาหการ เรียนรวมกันปี 1 แยกสาขาปี 2) (ภาษาไทย ปกติ)",สำนักวิชาวิศวกรรมศาสตร์ > วิศวกรรมทั่วไป,มหาวิทยาลัยเทคโนโลยีสุรนารี วิทยาเขตหลัก,ภาษาไทย ปกติ,ไม่พบข้อมูล,https://course.mytcas.com/programs/10170107300001A,2025-07-28 02:43:07
วิศวกรรม คอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),สำนักวิชาวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยเทคโนโลยีสุรนารี วิทยาเขตหลัก,ภาษาไทย ปกติ,"197,100",https://course.mytcas.com/programs/10170107300501A,2025-07-28 02:43:11
วิศวกรรม คอมพิวเตอร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยนเรศวร วิทยาเขตหลัก,ภาษาไทย ปกติ,"อัตราค่าเล่าเรียน 16,000 ต่อภาคเรียน",https://course.mytcas.com/programs/10200120300501A,2025-07-28 02:43:15
วิศวกรรม คอมพิวเตอร์,วิศวกรรมศาสตรบัณฑิต สาขาวิศวกรรมคอมพิวเตอร์และปัญญาประดิษฐ์ (ภาษาไทย ปกติ),วิศวกรรมศาสตร์และเทคโนโลยี > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยวลัยลักษณ์,ภาษาไทย ปกติ,"อัตราค่าเล่าเรียน 32,700 ต่อภาคเรียน",https://course.mytcas.com/programs/10230125300501A,2025-07-28 02:43:20
วิศวกรรม คอมพิวเตอร์,วศ.บ. วิศวกรรมคอมพิวเตอร์ (จัดการเรียนการสอนเป็นภาษาอังกฤษ) (ภาษาไทย ปกติ),เทคโนโลยดิจิทัลประยุกต์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยแม่ฟ้าหลวง,ภาษาไทย ปกติ,"ค่าธรรมเนียมการศึกษา 28,000 ต่อภาคการศึกษา หรือ 224,000 บาท ตลอดหลักสูตร",https://course.mytcas.com/programs/10240113300501A,2025-07-28 02:43:24
วิศวกรรม คอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),วิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยนราธิวาสราชนครินทร์,ภาษาไทย ปกติ,"112,000",https://course.mytcas.com/programs/10250105300501A,2025-07-28 02:43:28
วิศวกรรม คอมพิวเตอร์,วิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยนครพนม,ภาษาไทย ปกติ,"อัตราค่าเล่าเรียน โดยประมาณ 72,200 บาท ตลอดหลักสูตร",https://course.mytcas.com/programs/10260106300502A,2025-07-28 02:43:33
วิศวกรรม คอมพิวเตอร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะเทคโนโลยีสารสนเทศและการสื่อสาร > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยพะเยา,ภาษาไทย ปกติ,https://admission.up.ac.th/uploads/admission/media/file/66ed2582eb5b7LIYYa.pdf,https://course.mytcas.com/programs/10270102300501A,2025-07-28 02:43:37
วิศวกรรม คอมพิวเตอร์,วศ.บ. วิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์และเทคโนโลยีอุตสาหกรรม > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยกาฬสินธุ์ วิทยาเขตหลัก,ภาษาไทย ปกติ,"อัตราค่าเล่าเรียน 10,150 ต่อภาคเรียน",https://course.mytcas.com/programs/10280104300501A,2025-07-28 02:43:41
วิศวกรรม คอมพิวเตอร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมคอมพิวเตอร์ (วศ.บ. (วิศวกรรมคอมพิวเตอร์)) (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยรามคำแหง,ภาษาไทย ปกติ,"เทอมแรก 33,000 บาท เทอมต่อไปเทอมละ 26,000 บาท (เหมาจ่ายรายเทอม ลงทะเบียนได้ไม่เกิน 22 - 24 หน่วยกิต) หลักสูตร 4 ปี",https://course.mytcas.com/programs/10340101300501A,2025-07-28 02:43:45
วิศวกรรม คอมพิวเตอร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมคอมพิวเตอร์ (หลักสูตรนานาชาติ) (วศ.บ. (วิศวกรรมคอมพิวเตอร์)),คณะวิศวกรรมศาสคร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยรามคำแหง,นานาชาติ,"ตลอดหลักสูตร 403,260 บาท (63,260 บาทในภาคการศึกษาแรก)",https://course.mytcas.com/programs/10340101300506E,2025-07-28 02:43:50
วิศวกรรม คอมพิวเตอร์,วิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะเทคโนโลยีดิจิทัล > วิศวกรรมคอมพิวเตอร์,สถาบันเทคโนโลยีจิตรลดา,ภาษาไทย ปกติ,"อัตราค่าเล่าเรียน 31,500 ต่อภาคเรียน หรือ 252,000 บาท ตลอดหลักสูตร",https://course.mytcas.com/programs/10350103300501A,2025-07-28 02:43:54
วิศวกรรม คอมพิวเตอร์,วศ.บ. 4 ปี วิศวกรรมอิเล็กทรอนิกส์อัจฉริยะและคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะเทคโนโลยีอุตสาหกรรม > วิศวกรรมอิเล็กทรอนิกส์,มหาวิทยาลัยราชภัฏพระนคร,ภาษาไทย ปกติ,"เทอมละ 12,000 บาท ตลอดหลักสูตร 96,000 บาท",https://course.mytcas.com/programs/21500105303401A,2025-07-28 02:43:58
วิศวกรรม คอมพิวเตอร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะเทคโนโลยีอุตสาหกรรม > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยราชภัฏพิบูลสงคราม,ภาษาไทย ปกติ,"ค่าบำรุงการศึกษา 12,000 บาท ต่อภาคการศึกษา",https://course.mytcas.com/programs/21520106300501A,2025-07-28 02:44:02
วิศวกรรม คอมพิวเตอร์,วศ.บ.วิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์และเทคโนโลยีอุตสาหกรรม > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยราชภัฏสวนสุนันทา,ภาษาไทย ปกติ,"ค่าลงทะเบียนเรียน 18,500 บาท ต่อภาคเรียน และค่าธรรมเนียมแรกเข้าศึกษา 5,350 บาท (ค่าแรกเข้าชำระเฉพาะภาคเรียนแรกที่เข้าศึกษา) สามารถดูประกาศค่าธรรมเนียม ณ วันที่ประกาศรายชื่อผู้มีสิทธิ์เข้าศึกษาที่เว็บไซต์ https://admission.ssru.ac.th/login",https://course.mytcas.com/programs/21660105300516A,2025-07-28 02:44:07
วิศวกรรม คอมพิวเตอร์,วศ.บ.วิศวกรรมคอมพิวเตอร์และเครือข่าย สาขาวิชาวิศวกรรมคอมพิวเตอร์และเครือข่าย (ภาษาไทย ปกติ),คณะเทคโนโลยีอุตสาหกรรม > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยราชภัฏอุบลราชธานี วิทยาเขตหลัก,ภาษาไทย ปกติ,"72,610 บาท",https://course.mytcas.com/programs/21710105300590A,2025-07-28 02:44:11
วิศวกรรม คอมพิวเตอร์,วท.บ.วิศวกรรมซอฟต์แวร์ สาขาวิชาวิศวกรรมซอฟต์แวร์ (ภาษาไทย ปกติ),คณะวิทยาการคอมพิวเตอร์ > วิศวกรรมซอฟต์แวร์,มหาวิทยาลัยราชภัฏอุบลราชธานี วิทยาเขตหลัก,ภาษาไทย ปกติ,"อัตราค่าเล่าเรียน 10,220 บาทต่อภาคการศึกษา หรือ 81,760 บาทตลอดหลักสูตร",https://course.mytcas.com/programs/21710111220458A,2025-07-28 02:44:15
วิศวกรรม คอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะครุศาสตร์อุตสาหกรรม > คอมพิวเตอร์,มหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี,ภาษาไทย ปกติ,100000 ตลอดหลักสูตร (14000 ต่อภาคเรียน),https://course.mytcas.com/programs/31910102700901A,2025-07-28 02:44:20
วิศวกรรม คอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี,ภาษาไทย ปกติ,20000 บาท/ภาคการศึกษา,https://course.mytcas.com/programs/31910104300501A,2025-07-28 02:44:24
วิศวกรรม คอมพิวเตอร์,วศ.บ. (วิศวกรรมคอมพิวเตอร์และระบบไอโอที) (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ,ภาษาไทย ปกติ,อัตราค่าบำรุงการศึกษา ภาคการศึกษาแรก 16120 บาท / ภาคการศึกษาถัดไป 11700 บาท,https://course.mytcas.com/programs/31920104300501A,2025-07-28 02:44:28
วิศวกรรม คอมพิวเตอร์,วศ.บ. วิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร พระนครเหนือ,ภาษาไทย ปกติ,15000,https://course.mytcas.com/programs/31940504300501A,2025-07-28 02:44:32
วิศวกรรม คอมพิวเตอร์,วศ.บ. วิศวกรรมคอมพิวเตอร์ 4 ปี (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์ ศาลายา,ภาษาไทย ปกติ,"สายวิทยาศาสตร์ค่าเทอมเหมาจ่าย 15,000/ภาคการศึกษา สายสังคมค่าเทอมเหมาจ่าย 12,000/ภาคการศึกษา",https://course.mytcas.com/programs/31950101300501A,2025-07-28 02:44:37
วิศวกรรม คอมพิวเตอร์,อส.บ. เทคโนโลยีวิศวกรรมคอมพิวเตอร์ 4 ปี (ภาษาไทย ปกติ),คณะอุตสาหกรรมและเทคโนโลยี > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์ วังไกลกังวล,ภาษาไทย ปกติ,"สายวิทยาศาสตร์ค่าเทอมเหมาจ่าย 15,000/ภาคการศึกษา สายสังคมค่าเทอมเหมาจ่าย 12,000/ภาคการศึกษา",https://course.mytcas.com/programs/31950203300501A,2025-07-28 02:44:41
วิศวกรรม คอมพิวเตอร์,วศ.บ. วิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย สงขลา,ภาษาไทย ปกติ,"110,000",https://course.mytcas.com/programs/31970104300501A,2025-07-28 02:44:45
วิศวกรรม คอมพิวเตอร์,วศ.บ. วิศวกรรมปัญญาประดิษฐ์และนวัตกรรมดิจิทัล (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย สงขลา,ภาษาไทย ปกติ,"110,000",https://course.mytcas.com/programs/31970104300502A,2025-07-28 02:44:50
วิศวกรรม คอมพิวเตอร์,ค.อ.บ.วิศวกรรมไฟฟ้า สาขาวิชาเทคนิคคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะครุศาสตร์อุตสาหกรรมและเทคโนโลยี > คอมพิวเตอร์,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย สงขลา,ภาษาไทย ปกติ,"102,000",https://course.mytcas.com/programs/31970114700901A?major=C,2025-07-28 02:44:54
วิศวกรรม คอมพิวเตอร์,วศ.บ. วิศวกรรมคอมพิวเตอร์และการสื่อสาร (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์และเทคโนโลยี > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย ตรัง,ภาษาไทย ปกติ,"110,000",https://course.mytcas.com/programs/31970615300501A,2025-07-28 02:44:59
วิศวกรรม คอมพิวเตอร์,วศ.บ.วิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์และเทคโนโลยี > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน นครราชสีมา,ภาษาไทย ปกติ,"อัตราค่าเล่าเรียน 12,000 ต่อภาคเรียน หรือ 152,000 บาท ตลอดหลักสูตร",https://course.mytcas.com/programs/31990103300501A,2025-07-28 02:45:03
วิศวกรรม คอมพิวเตอร์,วศ.บ. สาขาวิชาวิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะเทคโนโลยีสารสนเทศ (กทม.) > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยศรีปทุม,ภาษาไทย ปกติ,ไม่พบข้อมูล,https://course.mytcas.com/programs/40540111300501A,2025-07-28 02:45:07
วิศวกรรม คอมพิวเตอร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมคอมพิวเตอร์และปัญญาประดิษฐ์) (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยหอการค้าไทย,ภาษาไทย ปกติ,"อัตราค่าเล่าเรียน 340,000 บาท ตลอดหลักสูตร",https://course.mytcas.com/programs/40560107300501A,2025-07-28 02:45:12
วิศวกรรม คอมพิวเตอร์,วศ.บ. วิศวกรรมคอมพิวเตอร์และปัญญาประดิษฐ์ สาขาวิชาวศ.บ. วิศวกรรมคอมพิวเตอร์และปัญญาประดิษฐ์ (ภาษาไทย ปกติ),วิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยเทคโนโลยีมหานคร,ภาษาไทย ปกติ,_,https://course.mytcas.com/programs/40610130300501A?major=A,2025-07-28 02:45:16
วิศวกรรม คอมพิวเตอร์,วศ.บ.วิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),วิทยาลัยวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยรังสิต,ภาษาไทย ปกติ,"ค่าเล่าเรียนตลอดหลักสูตร 396,800",https://course.mytcas.com/programs/40680111300501A,2025-07-28 02:45:20
วิศวกรรม คอมพิวเตอร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),วิทยาลัยวิศวกรรมศาสตร์และเทคโนโลยี > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยธุรกิจบัณฑิตย์,ภาษาไทย ปกติ,ค่าเล่าเรียนตลอดหลักสูตร 337000 บาท,https://course.mytcas.com/programs/41030102300501A,2025-07-28 02:45:24
วิศวกรรม คอมพิวเตอร์,วศ.บ.วิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยเกษมบัณฑิต วิทยาเขตร่มเกล้า,ภาษาไทย ปกติ,"282,000 บาท ตลอดหลักสูตร",https://course.mytcas.com/programs/41800204300501A,2025-07-28 02:45:29
วิศวกรรม คอมพิวเตอร์,วศ.บ. สาขาวิชาวิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์ > วิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยสยาม วิทยาเขตหลัก,ภาษาไทย ปกติ,"ประมาณการอัตราค่าเล่าเรียน ตลอดหลักสูตร 303,500 บาท",https://course.mytcas.com/programs/41810101300501A,2025-07-28 02:45:33
วิศวกรรม คอมพิวเตอร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมคอมพิวเตอร์และปัญญาประดิษฐ์ (ภาษาไทย ปกติ),คณะวิศวกรรมศาสตร์และเทคโนโลยี > วิศวกรรมปัญญาประดิษฐ์,สถาบันการจัดการปัญญาภิวัฒน์ แจ้งวัฒนะ นนทบุรี,ภาษาไทย ปกติ,"อัตราค่าเล่าเรียน 384,000 บาท ตลอดหลักสูตร (มีทุนการศึกษาสนับสนุน และสามารถกู้ กยศ.2 ได้)",https://course.mytcas.com/programs/49180101303701A,2025-07-28 02:45:37
